id,n_trn,source,trn,registry
tri03114,1,ictrp,NCT04423640,ClinicalTrials.gov
tri03115,1,ictrp,NCT04423770,ClinicalTrials.gov
tri03116,1,ictrp,NCT04423861,ClinicalTrials.gov
tri03117,1,ictrp,NCT04423991,ClinicalTrials.gov
tri03118,1,ictrp,NCT04424004,ClinicalTrials.gov
tri03119,1,ictrp,NCT04424017,ClinicalTrials.gov
tri03120,1,ictrp,NCT04424082,ClinicalTrials.gov
tri03121,1,ictrp,NCT04424771,ClinicalTrials.gov
tri03122,1,ictrp,NCT04424797,ClinicalTrials.gov
tri03123,1,ictrp,NCT04424849,ClinicalTrials.gov
tri03124,1,ictrp,NCT04424901,ClinicalTrials.gov
tri03125,1,ictrp,NCT04424992,ClinicalTrials.gov
tri03126,1,ictrp,NCT04425005,ClinicalTrials.gov
tri03127,1,ictrp,NCT04425044,ClinicalTrials.gov
tri03128,1,ictrp,NCT04425317,ClinicalTrials.gov
tri03129,1,ictrp,NCT04425382,ClinicalTrials.gov
tri03130,1,ictrp,NCT04425460,ClinicalTrials.gov
tri03131,1,ictrp,NCT04425499,ClinicalTrials.gov
tri03132,1,ictrp,NCT04425538,ClinicalTrials.gov
tri03133,1,ictrp,NCT04425707,ClinicalTrials.gov
tri03134,1,ictrp,NCT04425733,ClinicalTrials.gov
tri03135,1,ictrp,NCT04425772,ClinicalTrials.gov
tri03136,1,ictrp,NCT04425837,ClinicalTrials.gov
tri03137,1,ictrp,NCT04425889,ClinicalTrials.gov
tri03138,1,ictrp,NCT04425915,ClinicalTrials.gov
tri03139,1,ictrp,NCT04426006,ClinicalTrials.gov
tri03140,1,ictrp,NCT04426071,ClinicalTrials.gov
tri03141,1,ictrp,NCT04426084,ClinicalTrials.gov
tri03142,1,ictrp,NCT04426201,ClinicalTrials.gov
tri03143,1,ictrp,NCT04426253,ClinicalTrials.gov
tri03144,1,ictrp,NCT04426279,ClinicalTrials.gov
tri03145,1,ictrp,NCT04426292,ClinicalTrials.gov
tri03146,1,ictrp,NCT04426305,ClinicalTrials.gov
tri03147,1,ictrp,NCT04426318,ClinicalTrials.gov
tri03148,1,ictrp,NCT04426344,ClinicalTrials.gov
tri03149,1,ictrp,NCT04427176,ClinicalTrials.gov
tri03150,1,ictrp,NCT04427280,ClinicalTrials.gov
tri03151,1,ictrp,NCT04427332,ClinicalTrials.gov
tri03152,1,ictrp,NCT04427345,ClinicalTrials.gov
tri03153,1,ictrp,NCT04427358,ClinicalTrials.gov
tri03154,1,ictrp,NCT04427631,ClinicalTrials.gov
tri03155,1,ictrp,NCT04427735,ClinicalTrials.gov
tri03156,1,ictrp,NCT04428021,ClinicalTrials.gov
tri03157,1,ictrp,NCT04428073,ClinicalTrials.gov
tri03158,1,ictrp,NCT04428099,ClinicalTrials.gov
tri03159,1,ictrp,NCT04428801,ClinicalTrials.gov
tri03160,1,ictrp,NCT04429477,ClinicalTrials.gov
tri03161,1,ictrp,NCT04429529,ClinicalTrials.gov
tri03162,1,ictrp,NCT04429763,ClinicalTrials.gov
tri03163,1,ictrp,NCT04429854,ClinicalTrials.gov
tri03164,1,ictrp,ACTRN12620000501943,ANZCTR
tri03165,1,ictrp,ACTRN12620000500954,ANZCTR
tri03166,1,ictrp,ACTRN12620000674932,ANZCTR
tri03167,1,ictrp,ACTRN12620000676910,ANZCTR
tri03168,1,ictrp,ISRCTN89951424,ISRCTN
tri03169,1,ictrp,ISRCTN93266696,ISRCTN
tri03170,1,ictrp,ISRCTN94091479,ISRCTN
tri03171,1,ictrp,ISRCTN33578935,ISRCTN
tri03172,1,ictrp,ISRCTN40302986,ISRCTN
tri03173,1,ictrp,ISRCTN21363594,ISRCTN
tri03174,1,ictrp,ISRCTN28342533,ISRCTN
tri03175,1,ictrp,ISRCTN40092247,ISRCTN
tri03176,1,ictrp,ISRCTN16483855,ISRCTN
tri03177,1,ictrp,ChiCTR2000033980,ChiCTR
tri03178,1,ictrp,ChiCTR2000033960,ChiCTR
tri03179,1,ictrp,ChiCTR2000033936,ChiCTR
tri03180,1,ictrp,ChiCTR2000033919,ChiCTR
tri03181,1,ictrp,ChiCTR2000033899,ChiCTR
tri03182,1,ictrp,ChiCTR2000031707,ChiCTR
tri03183,1,ictrp,EUCTR2020-001243-15,EudraCT
tri03185,1,ictrp,EUCTR2020-001636-95,EudraCT
tri03186,1,ictrp,EUCTR2020-002293-28,EudraCT
tri03187,1,ictrp,EUCTR2020-001889-10,EudraCT
tri03188,1,ictrp,EUCTR2020-002120-37,EudraCT
tri03189,1,ictrp,EUCTR2020-002233-15,EudraCT
tri03190,1,ictrp,EUCTR2020-001784-88,EudraCT
tri03192,1,ictrp,EUCTR2020-001736-95,EudraCT
tri03193,1,ictrp,NCT04244591,ClinicalTrials.gov
tri03194,1,ictrp,NCT04285190,ClinicalTrials.gov
tri03195,1,ictrp,NCT04303299,ClinicalTrials.gov
tri03196,1,ictrp,NCT04311177,ClinicalTrials.gov
tri03197,1,ictrp,NCT04312009,ClinicalTrials.gov
tri03198,1,ictrp,NCT04312243,ClinicalTrials.gov
tri03199,1,ictrp,NCT04333914,ClinicalTrials.gov
tri03199,2,auto,EUCTR2020-001373-70,EudraCT
tri03200,1,ictrp,NCT04340414,ClinicalTrials.gov
tri03201,1,ictrp,NCT04343781,ClinicalTrials.gov
tri03202,1,ictrp,NCT04346446,ClinicalTrials.gov
tri03203,1,ictrp,NCT04347408,ClinicalTrials.gov
tri03204,1,ictrp,NCT04353128,ClinicalTrials.gov
tri03205,1,ictrp,NCT04354818,ClinicalTrials.gov
tri03206,1,ictrp,NCT04362319,ClinicalTrials.gov
tri03207,1,ictrp,NCT04369066,ClinicalTrials.gov
tri03208,1,ictrp,NCT04370262,ClinicalTrials.gov
tri03209,1,ictrp,NCT04371029,ClinicalTrials.gov
tri03210,1,ictrp,NCT04374643,ClinicalTrials.gov
tri03211,1,ictrp,NCT04376814,ClinicalTrials.gov
tri03212,1,ictrp,NCT04382053,ClinicalTrials.gov
tri03212,2,ictrp,EUCTR2020-001870-32,EudraCT
tri03213,1,ictrp,NCT04383535,ClinicalTrials.gov
tri03214,1,ictrp,NCT04383730,ClinicalTrials.gov
tri03215,1,ictrp,NCT04386369,ClinicalTrials.gov
tri03216,1,ictrp,NCT04387214,ClinicalTrials.gov
tri03217,1,ictrp,NCT04387409,ClinicalTrials.gov
tri03218,1,ictrp,NCT04388709,ClinicalTrials.gov
tri03219,1,ictrp,NCT04389476,ClinicalTrials.gov
tri03220,1,ictrp,NCT04391140,ClinicalTrials.gov
tri03221,1,ictrp,NCT04394455,ClinicalTrials.gov
tri03222,1,ictrp,NCT04395716,ClinicalTrials.gov
tri03223,1,ictrp,NCT04397562,ClinicalTrials.gov
tri03224,1,ictrp,NCT04397900,ClinicalTrials.gov
tri03225,1,ictrp,NCT04397939,ClinicalTrials.gov
tri03226,1,ictrp,NCT04399733,ClinicalTrials.gov
tri03227,1,ictrp,NCT04402944,ClinicalTrials.gov
tri03228,1,ictrp,NCT04402957,ClinicalTrials.gov
tri03229,1,ictrp,NCT04408339,ClinicalTrials.gov
tri03230,1,ictrp,NCT04412057,ClinicalTrials.gov
tri03231,1,ictrp,NCT04412317,ClinicalTrials.gov
tri03232,1,ictrp,NCT04413071,ClinicalTrials.gov
tri03233,1,ictrp,NCT04413435,ClinicalTrials.gov
tri03234,1,ictrp,NCT04418284,ClinicalTrials.gov
tri03235,1,ictrp,NCT04421404,ClinicalTrials.gov
tri03236,1,ictrp,NCT04422340,ClinicalTrials.gov
tri03237,1,ictrp,NCT04424355,ClinicalTrials.gov
tri03238,1,ictrp,NCT04424836,ClinicalTrials.gov
tri03239,1,ictrp,NCT04424940,ClinicalTrials.gov
tri03240,1,ictrp,NCT04425213,ClinicalTrials.gov
tri03241,1,ictrp,NCT04425252,ClinicalTrials.gov
tri03242,1,ictrp,NCT04425759,ClinicalTrials.gov
tri03243,1,ictrp,NCT04427267,ClinicalTrials.gov
tri03244,1,ictrp,NCT04427865,ClinicalTrials.gov
tri03245,1,ictrp,NCT04427878,ClinicalTrials.gov
tri03246,1,ictrp,NCT04428268,ClinicalTrials.gov
tri03247,1,ictrp,NCT04429334,ClinicalTrials.gov
tri03248,1,ictrp,NCT04429555,ClinicalTrials.gov
tri03249,1,ictrp,NCT04429711,ClinicalTrials.gov
tri03250,1,ictrp,NCT04429724,ClinicalTrials.gov
tri03251,1,ictrp,NCT04429815,ClinicalTrials.gov
tri03252,1,ictrp,NCT04429828,ClinicalTrials.gov
tri03253,1,ictrp,NCT04429867,ClinicalTrials.gov
tri03254,1,ictrp,NCT04430062,ClinicalTrials.gov
tri03255,1,ictrp,NCT04430608,ClinicalTrials.gov
tri03256,1,ictrp,NCT04431180,ClinicalTrials.gov
tri03257,1,ictrp,NCT04431284,ClinicalTrials.gov
tri03258,1,ictrp,NCT04431297,ClinicalTrials.gov
tri03259,1,ictrp,NCT04431310,ClinicalTrials.gov
tri03260,1,ictrp,NCT04431453,ClinicalTrials.gov
tri03260,2,ictrp,EUCTR2020-001803-17,EudraCT
tri03261,1,ictrp,NCT04431466,ClinicalTrials.gov
tri03262,1,ictrp,NCT04431856,ClinicalTrials.gov
tri03263,1,ictrp,NCT04431908,ClinicalTrials.gov
tri03264,1,ictrp,NCT04432272,ClinicalTrials.gov
tri03265,1,ictrp,NCT04432324,ClinicalTrials.gov
tri03265,2,ictrp,EUCTR2020-001696-32,EudraCT
tri03266,1,ictrp,NCT04432948,ClinicalTrials.gov
tri03267,1,ictrp,NCT04433000,ClinicalTrials.gov
tri03268,1,ictrp,NCT04433039,ClinicalTrials.gov
tri03269,1,ictrp,NCT04433286,ClinicalTrials.gov
tri03270,1,ictrp,NCT04434131,ClinicalTrials.gov
tri03271,1,ictrp,NCT04434157,ClinicalTrials.gov
tri03272,1,ictrp,NCT02765191,ClinicalTrials.gov
tri03273,1,ictrp,NCT03963622,ClinicalTrials.gov
tri03274,1,ictrp,NCT04269525,ClinicalTrials.gov
tri03275,1,ictrp,NCT04288102,ClinicalTrials.gov
tri03276,1,ictrp,NCT04304053,ClinicalTrials.gov
tri03276,2,auto,EUCTR2020-001031-27,EudraCT
tri03277,1,ictrp,NCT04308668,ClinicalTrials.gov
tri03278,1,ictrp,NCT04312997,ClinicalTrials.gov
tri03279,1,ictrp,NCT04313023,ClinicalTrials.gov
tri03280,1,ictrp,NCT04314232,ClinicalTrials.gov
tri03281,1,ictrp,NCT04318366,ClinicalTrials.gov
tri03282,1,ictrp,NCT04320472,ClinicalTrials.gov
tri03283,1,ictrp,NCT04320732,ClinicalTrials.gov
tri03284,1,ictrp,NCT04323592,ClinicalTrials.gov
tri03285,1,ictrp,NCT04323761,ClinicalTrials.gov
tri03285,2,ictrp,EUCTR2020-001453-49,EudraCT
tri03286,1,ictrp,NCT04323800,ClinicalTrials.gov
tri03287,1,ictrp,NCT04324463,ClinicalTrials.gov
tri03288,1,ictrp,NCT04325646,ClinicalTrials.gov
tri03289,1,ictrp,NCT04328285,ClinicalTrials.gov
tri03289,2,ictrp,EUCTR2020-001188-96,EudraCT
tri03290,1,ictrp,NCT04329533,ClinicalTrials.gov
tri03291,1,ictrp,NCT04329611,ClinicalTrials.gov
tri03292,1,ictrp,NCT04331366,ClinicalTrials.gov
tri03293,1,ictrp,NCT04331899,ClinicalTrials.gov
tri03294,1,ictrp,NCT04332991,ClinicalTrials.gov
tri03295,1,ictrp,NCT04335136,ClinicalTrials.gov
tri03295,2,ictrp,EUCTR2020-001172-15,EudraCT
tri03296,1,ictrp,NCT04337918,ClinicalTrials.gov
tri03297,1,ictrp,NCT04339790,ClinicalTrials.gov
tri03298,1,ictrp,NCT04341285,ClinicalTrials.gov
tri03299,1,ictrp,NCT04341688,ClinicalTrials.gov
tri03300,1,ictrp,NCT04342689,ClinicalTrials.gov
tri03301,1,ictrp,NCT04342897,ClinicalTrials.gov
tri03302,1,ictrp,NCT04343261,ClinicalTrials.gov
tri03303,1,ictrp,NCT04343729,ClinicalTrials.gov
tri03304,1,ictrp,NCT04343976,ClinicalTrials.gov
tri03305,1,ictrp,NCT04344561,ClinicalTrials.gov
tri03306,1,ictrp,NCT04344587,ClinicalTrials.gov
tri03307,1,ictrp,NCT04345419,ClinicalTrials.gov
tri03308,1,ictrp,NCT04346277,ClinicalTrials.gov
tri03309,1,ictrp,NCT04346355,ClinicalTrials.gov
tri03309,2,auto,EUCTR2020-001386-37,EudraCT
tri03310,1,ictrp,NCT04346615,ClinicalTrials.gov
tri03311,1,ictrp,NCT04347954,ClinicalTrials.gov
tri03312,1,ictrp,NCT04349241,ClinicalTrials.gov
tri03313,1,ictrp,NCT04350593,ClinicalTrials.gov
tri03314,1,ictrp,NCT04351347,ClinicalTrials.gov
tri03315,1,ictrp,NCT04352491,ClinicalTrials.gov
tri03316,1,ictrp,NCT04353180,ClinicalTrials.gov
tri03317,1,ictrp,NCT04353284,ClinicalTrials.gov
tri03318,1,ictrp,NCT04353336,ClinicalTrials.gov
tri03319,1,ictrp,NCT04353674,ClinicalTrials.gov
tri03320,1,ictrp,NCT04354441,ClinicalTrials.gov
tri03321,1,ictrp,NCT04354519,ClinicalTrials.gov
tri03322,1,ictrp,NCT04354792,ClinicalTrials.gov
tri03323,1,ictrp,NCT04354805,ClinicalTrials.gov
tri03324,1,ictrp,NCT04355728,ClinicalTrials.gov
tri03325,1,ictrp,NCT04355767,ClinicalTrials.gov
tri03326,1,ictrp,NCT04356534,ClinicalTrials.gov
tri03327,1,ictrp,NCT04356937,ClinicalTrials.gov
tri03328,1,ictrp,NCT04357028,ClinicalTrials.gov
tri03329,1,ictrp,NCT04357535,ClinicalTrials.gov
tri03330,1,ictrp,NCT04357639,ClinicalTrials.gov
tri03331,1,ictrp,NCT04357730,ClinicalTrials.gov
tri03332,1,ictrp,NCT04358068,ClinicalTrials.gov
tri03333,1,ictrp,NCT04358380,ClinicalTrials.gov
tri03334,1,ictrp,NCT04358549,ClinicalTrials.gov
tri03335,1,ictrp,NCT04358835,ClinicalTrials.gov
tri03336,1,ictrp,NCT04359277,ClinicalTrials.gov
tri03337,1,ictrp,NCT04360824,ClinicalTrials.gov
tri03338,1,ictrp,NCT04361396,ClinicalTrials.gov
tri03339,1,ictrp,NCT04361552,ClinicalTrials.gov
tri03340,1,ictrp,NCT04362137,ClinicalTrials.gov
tri03340,2,ictrp,EUCTR2020-001662-11,EudraCT
tri03341,1,ictrp,NCT04362332,ClinicalTrials.gov
tri03342,1,ictrp,NCT04362865,ClinicalTrials.gov
tri03343,1,ictrp,NCT04363203,ClinicalTrials.gov
tri03344,1,ictrp,NCT04363385,ClinicalTrials.gov
tri03345,1,ictrp,NCT04363463,ClinicalTrials.gov
tri03346,1,ictrp,NCT04363853,ClinicalTrials.gov
tri03347,1,ictrp,NCT04364737,ClinicalTrials.gov
tri03348,1,ictrp,NCT04364763,ClinicalTrials.gov
tri03349,1,ictrp,NCT04364893,ClinicalTrials.gov
tri03350,1,ictrp,NCT04365101,ClinicalTrials.gov
tri03351,1,ictrp,NCT04365582,ClinicalTrials.gov
tri03352,1,ictrp,NCT04366778,ClinicalTrials.gov
tri03353,1,ictrp,NCT04366791,ClinicalTrials.gov
tri03354,1,ictrp,NCT04366986,ClinicalTrials.gov
tri03355,1,ictrp,NCT04367740,ClinicalTrials.gov
tri03356,1,ictrp,NCT04368897,ClinicalTrials.gov
tri03357,1,ictrp,NCT04368923,ClinicalTrials.gov
tri03358,1,ictrp,NCT04369742,ClinicalTrials.gov
tri03359,1,ictrp,NCT04370834,ClinicalTrials.gov
tri03360,1,ictrp,NCT04371354,ClinicalTrials.gov
tri03361,1,ictrp,NCT04371393,ClinicalTrials.gov
tri03362,1,ictrp,NCT04371419,ClinicalTrials.gov
tri03363,1,ictrp,NCT04371432,ClinicalTrials.gov
tri03364,1,ictrp,NCT04371471,ClinicalTrials.gov
tri03365,1,ictrp,NCT04371822,ClinicalTrials.gov
tri03366,1,ictrp,NCT04372186,ClinicalTrials.gov
tri03367,1,ictrp,NCT04373460,ClinicalTrials.gov
tri03368,1,ictrp,NCT04373707,ClinicalTrials.gov
tri03369,1,ictrp,NCT04373733,ClinicalTrials.gov
tri03369,2,ictrp,EUCTR2020-001449-38,EudraCT
tri03370,1,ictrp,NCT04373759,ClinicalTrials.gov
tri03371,1,ictrp,NCT04375397,ClinicalTrials.gov
tri03372,1,ictrp,NCT04375761,ClinicalTrials.gov
tri03373,1,ictrp,NCT04376684,ClinicalTrials.gov
tri03373,2,ictrp,EUCTR2020-001759-42,EudraCT
tri03374,1,ictrp,NCT04376775,ClinicalTrials.gov
tri03375,1,ictrp,NCT04377100,ClinicalTrials.gov
tri03376,1,ictrp,NCT04377334,ClinicalTrials.gov
tri03377,1,ictrp,NCT04377568,ClinicalTrials.gov
tri03378,1,ictrp,NCT04377620,ClinicalTrials.gov
tri03379,1,ictrp,NCT04377776,ClinicalTrials.gov
tri03380,1,ictrp,NCT04380818,ClinicalTrials.gov
tri03381,1,ictrp,NCT04382586,ClinicalTrials.gov
tri03382,1,ictrp,NCT04382651,ClinicalTrials.gov
tri03383,1,ictrp,NCT04382794,ClinicalTrials.gov
tri03384,1,ictrp,NCT04383444,ClinicalTrials.gov
tri03385,1,ictrp,NCT04383457,ClinicalTrials.gov
tri03386,1,ictrp,NCT04383613,ClinicalTrials.gov
tri03387,1,ictrp,NCT04384055,ClinicalTrials.gov
tri03388,1,ictrp,NCT04385238,ClinicalTrials.gov
tri03389,1,ictrp,NCT04386252,ClinicalTrials.gov
tri03390,1,ictrp,NCT04386616,ClinicalTrials.gov
tri03391,1,ictrp,NCT04387656,ClinicalTrials.gov
tri03392,1,ictrp,NCT04387760,ClinicalTrials.gov
tri03393,1,ictrp,NCT04387799,ClinicalTrials.gov
tri03394,1,ictrp,NCT04388826,ClinicalTrials.gov
tri03395,1,ictrp,NCT04389411,ClinicalTrials.gov
tri03396,1,ictrp,NCT04389710,ClinicalTrials.gov
tri03397,1,ictrp,NCT04389840,ClinicalTrials.gov
tri03398,1,ictrp,NCT04390126,ClinicalTrials.gov
tri03399,1,ictrp,NCT04391309,ClinicalTrials.gov
tri03400,1,ictrp,NCT04391816,ClinicalTrials.gov
tri03401,1,ictrp,NCT04392219,ClinicalTrials.gov
tri03402,1,ictrp,NCT04392973,ClinicalTrials.gov
tri03403,1,ictrp,NCT04393311,ClinicalTrials.gov
tri03404,1,ictrp,NCT04393948,ClinicalTrials.gov
tri03405,1,ictrp,NCT04394117,ClinicalTrials.gov
tri03406,1,ictrp,NCT04394377,ClinicalTrials.gov
tri03407,1,ictrp,NCT04394793,ClinicalTrials.gov
tri03408,1,ictrp,NCT04394884,ClinicalTrials.gov
tri03409,1,ictrp,NCT04395300,ClinicalTrials.gov
tri03410,1,ictrp,NCT04395859,ClinicalTrials.gov
tri03411,1,ictrp,NCT04396353,ClinicalTrials.gov
tri03412,1,ictrp,NCT04397718,ClinicalTrials.gov
tri03413,1,ictrp,NCT04399005,ClinicalTrials.gov
tri03414,1,ictrp,NCT04399317,ClinicalTrials.gov
tri03415,1,ictrp,NCT04399889,ClinicalTrials.gov
tri03416,1,ictrp,NCT04399967,ClinicalTrials.gov
tri03417,1,ictrp,NCT04401449,ClinicalTrials.gov
tri03418,1,ictrp,NCT04401579,ClinicalTrials.gov
tri03418,2,ictrp,JPRN-jRCT2031200035,jRCT
tri03419,1,ictrp,NCT04402866,ClinicalTrials.gov
tri03419,2,ictrp,EUCTR2020-001807-18,EudraCT
tri03420,1,ictrp,NCT04403386,ClinicalTrials.gov
tri03421,1,ictrp,NCT04404361,ClinicalTrials.gov
tri03422,1,ictrp,NCT04405076,ClinicalTrials.gov
tri03423,1,ictrp,NCT04405570,ClinicalTrials.gov
tri03424,1,ictrp,NCT04405739,ClinicalTrials.gov
tri03425,1,ictrp,NCT04405908,ClinicalTrials.gov
tri03426,1,ictrp,NCT04405921,ClinicalTrials.gov
tri03427,1,ictrp,NCT04405934,ClinicalTrials.gov
tri03428,1,ictrp,NCT04407117,ClinicalTrials.gov
tri03429,1,ictrp,NCT04407130,ClinicalTrials.gov
tri03430,1,ictrp,NCT04407572,ClinicalTrials.gov
tri03431,1,ictrp,NCT04407585,ClinicalTrials.gov
tri03432,1,ictrp,NCT04407689,ClinicalTrials.gov
tri03433,1,ictrp,NCT04408248,ClinicalTrials.gov
tri03434,1,ictrp,NCT04409262,ClinicalTrials.gov
tri03435,1,ictrp,NCT04409925,ClinicalTrials.gov
tri03436,1,ictrp,NCT04410159,ClinicalTrials.gov
tri03437,1,ictrp,NCT04410354,ClinicalTrials.gov
tri03438,1,ictrp,NCT04411147,ClinicalTrials.gov
tri03439,1,ictrp,NCT04411628,ClinicalTrials.gov
tri03440,1,ictrp,NCT04412291,ClinicalTrials.gov
tri03441,1,ictrp,NCT04412304,ClinicalTrials.gov
tri03442,1,ictrp,NCT04412330,ClinicalTrials.gov
tri03443,1,ictrp,NCT04412668,ClinicalTrials.gov
tri03444,1,ictrp,NCT04414267,ClinicalTrials.gov
tri03444,2,ictrp,EUCTR2020-002448-21,EudraCT
tri03445,1,ictrp,NCT04415060,ClinicalTrials.gov
tri03446,1,ictrp,NCT04416347,ClinicalTrials.gov
tri03447,1,ictrp,NCT04416464,ClinicalTrials.gov
tri03448,1,ictrp,NCT04417257,ClinicalTrials.gov
tri03449,1,ictrp,NCT04417673,ClinicalTrials.gov
tri03450,1,ictrp,NCT04419610,ClinicalTrials.gov
tri03451,1,ictrp,NCT04420247,ClinicalTrials.gov
tri03452,1,ictrp,NCT04420312,ClinicalTrials.gov
tri03453,1,ictrp,NCT04420338,ClinicalTrials.gov
tri03454,1,ictrp,NCT04420741,ClinicalTrials.gov
tri03454,2,ictrp,EUCTR2020-001296-33,EudraCT
tri03455,1,ictrp,NCT04421027,ClinicalTrials.gov
tri03455,2,ictrp,EUCTR2020-001517-21,EudraCT
tri03456,1,ictrp,NCT04421508,ClinicalTrials.gov
tri03457,1,ictrp,NCT04422470,ClinicalTrials.gov
tri03458,1,ictrp,NCT04422561,ClinicalTrials.gov
tri03459,1,ictrp,NCT04423978,ClinicalTrials.gov
tri03460,1,ictrp,NCT04424446,ClinicalTrials.gov
tri03461,1,ictrp,NCT04425031,ClinicalTrials.gov
tri03462,1,ictrp,NCT04425629,ClinicalTrials.gov
tri03463,1,ictrp,NCT04425720,ClinicalTrials.gov
tri03464,1,ictrp,NCT04425850,ClinicalTrials.gov
tri03465,1,ictrp,NCT04425863,ClinicalTrials.gov
tri03466,1,ictrp,NCT04426266,ClinicalTrials.gov
tri03467,1,ictrp,NCT04426695,ClinicalTrials.gov
tri03468,1,ictrp,NCT04427098,ClinicalTrials.gov
tri03468,2,ictrp,EUCTR2020-001308-40,EudraCT
tri03469,1,ictrp,NCT04427137,ClinicalTrials.gov
tri03470,1,ictrp,NCT04427501,ClinicalTrials.gov
tri03471,1,ictrp,NCT04427566,ClinicalTrials.gov
tri03472,1,ictrp,NCT04428008,ClinicalTrials.gov
tri03473,1,ictrp,NCT04429620,ClinicalTrials.gov
tri03474,1,ictrp,NCT04430049,ClinicalTrials.gov
tri03475,1,ictrp,NCT04430322,ClinicalTrials.gov
tri03476,1,ictrp,NCT04430374,ClinicalTrials.gov
tri03477,1,ictrp,NCT04431414,ClinicalTrials.gov
tri03478,1,ictrp,NCT04431869,ClinicalTrials.gov
tri03479,1,ictrp,NCT04432051,ClinicalTrials.gov
tri03480,1,ictrp,NCT04432103,ClinicalTrials.gov
tri03481,1,ictrp,NCT04432298,ClinicalTrials.gov
tri03482,1,ictrp,NCT04432766,ClinicalTrials.gov
tri03483,1,ictrp,NCT04432779,ClinicalTrials.gov
tri03484,1,ictrp,NCT04432805,ClinicalTrials.gov
tri03485,1,ictrp,NCT04432870,ClinicalTrials.gov
tri03486,1,ictrp,NCT04432922,ClinicalTrials.gov
tri03487,1,ictrp,NCT04432961,ClinicalTrials.gov
tri03488,1,ictrp,NCT04432987,ClinicalTrials.gov
tri03489,1,ictrp,NCT04433013,ClinicalTrials.gov
tri03490,1,ictrp,NCT04433026,ClinicalTrials.gov
tri03491,1,ictrp,NCT04433078,ClinicalTrials.gov
tri03492,1,ictrp,NCT04433260,ClinicalTrials.gov
tri03493,1,ictrp,NCT04433312,ClinicalTrials.gov
tri03494,1,ictrp,NCT04433325,ClinicalTrials.gov
tri03495,1,ictrp,NCT04433364,ClinicalTrials.gov
tri03496,1,ictrp,NCT04433546,ClinicalTrials.gov
tri03497,1,ictrp,NCT04433754,ClinicalTrials.gov
tri03498,1,ictrp,NCT04433871,ClinicalTrials.gov
tri03499,1,ictrp,NCT04433910,ClinicalTrials.gov
tri03499,2,ictrp,EUCTR2020-001310-38,EudraCT
tri03500,1,ictrp,NCT04433949,ClinicalTrials.gov
tri03501,1,ictrp,NCT04434118,ClinicalTrials.gov
tri03502,1,ictrp,NCT04434248,ClinicalTrials.gov
tri03503,1,ictrp,NCT04434261,ClinicalTrials.gov
tri03504,1,ictrp,NCT04434417,ClinicalTrials.gov
tri03505,1,ictrp,NCT04435015,ClinicalTrials.gov
tri03506,1,ictrp,NCT04435028,ClinicalTrials.gov
tri03507,1,ictrp,NCT04435041,ClinicalTrials.gov
tri03508,1,ictrp,NCT04435080,ClinicalTrials.gov
tri03509,1,ictrp,NCT04435106,ClinicalTrials.gov
tri03510,1,ictrp,NCT04435119,ClinicalTrials.gov
tri03511,1,ictrp,NCT04435184,ClinicalTrials.gov
tri03512,1,ictrp,NCT04435223,ClinicalTrials.gov
tri03513,1,ictrp,NCT04435275,ClinicalTrials.gov
tri03514,1,ictrp,NCT04435314,ClinicalTrials.gov
tri03515,1,ictrp,NCT04435327,ClinicalTrials.gov
tri03516,1,ictrp,NCT04435353,ClinicalTrials.gov
tri03517,1,ictrp,NCT04435379,ClinicalTrials.gov
tri03517,2,ictrp,EUCTR2020-001675-33,EudraCT
tri03518,1,ictrp,NCT04435457,ClinicalTrials.gov
tri03519,1,ictrp,NCT04435587,ClinicalTrials.gov
tri03520,1,ictrp,NCT04435717,ClinicalTrials.gov
tri03521,1,ictrp,NCT04435795,ClinicalTrials.gov
tri03522,1,ictrp,NCT04435808,ClinicalTrials.gov
tri03523,1,ictrp,NCT04436276,ClinicalTrials.gov
tri03524,1,ictrp,NCT04436458,ClinicalTrials.gov
tri03525,1,ictrp,NCT04436471,ClinicalTrials.gov
tri03526,1,ictrp,NCT04436484,ClinicalTrials.gov
tri03527,1,ictrp,NCT04437121,ClinicalTrials.gov
tri03528,1,ictrp,NCT04437342,ClinicalTrials.gov
tri03529,1,ictrp,NCT04437693,ClinicalTrials.gov
tri03530,1,ictrp,NCT04437706,ClinicalTrials.gov
tri03531,1,ictrp,NCT04437719,ClinicalTrials.gov
tri03532,1,ictrp,NCT04437823,ClinicalTrials.gov
tri03533,1,ictrp,NCT04437875,ClinicalTrials.gov
tri03534,1,ictrp,NCT04437901,ClinicalTrials.gov
tri03535,1,ictrp,NCT04437940,ClinicalTrials.gov
tri03536,1,ictrp,NCT04438057,ClinicalTrials.gov
tri03537,1,ictrp,NCT04438070,ClinicalTrials.gov
tri03538,1,ictrp,NCT04438239,ClinicalTrials.gov
tri03539,1,ictrp,NCT04438629,ClinicalTrials.gov
tri03540,1,ictrp,NCT04438694,ClinicalTrials.gov
tri03541,1,ictrp,NCT04438837,ClinicalTrials.gov
tri03542,1,ictrp,NCT04438850,ClinicalTrials.gov
tri03543,1,ictrp,NCT04438863,ClinicalTrials.gov
tri03544,1,ictrp,NCT04438941,ClinicalTrials.gov
tri03545,1,ictrp,NCT04438954,ClinicalTrials.gov
tri03546,1,ictrp,NCT04438967,ClinicalTrials.gov
tri03547,1,ictrp,NCT04438980,ClinicalTrials.gov
